DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 5,Arrival,Domestic,243040
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 5,Arrival,International,39595
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 5,Departure,Domestic,232067
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 5,Departure,International,30456
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 6,Arrival,Domestic,302395
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 6,Arrival,International,18318
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 6,Departure,Domestic,304804
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 6,Departure,International,70970
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 7,Arrival,Domestic,220914
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 7,Arrival,International,81719
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 7,Departure,Domestic,245171
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 7,Departure,International,47842
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 8,Arrival,Domestic,131821
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 8,Arrival,International,2257
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 8,Departure,Domestic,131603
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Terminal 8,Departure,International,2489
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7670
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,352209
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8553
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Tom Bradley International Terminal,Departure,International,327902
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Imperial Terminal,Departure,Domestic,156
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,48203
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,1312
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,49832
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,1143
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,355100
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,351079
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,24240
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 2,Arrival,International,182376
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,23827
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 2,Departure,International,178307
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,153966
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,155626
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 3,Departure,International,23202
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,366058
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 4,Arrival,International,16936
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,355055
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 4,Departure,International,31105
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,240142
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 5,Arrival,International,35950
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,235382
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 5,Departure,International,13734
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,283282
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 6,Arrival,International,62979
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,278454
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 6,Departure,International,74697
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,208559
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 7,Arrival,International,50677
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,232884
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 7,Departure,International,45756
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,127860
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3522
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,128687
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Terminal 8,Departure,International,2949
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7124
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,367132
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5578
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,327865
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,68050
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,445
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,66501
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,270
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,329094
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,326986
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,27158
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 2,Arrival,International,150854
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,27743
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 2,Departure,International,155971
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,139917
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,141864
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 3,Departure,International,15834
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,302438
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 4,Arrival,International,14138
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,300494
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 4,Departure,International,20689
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,207561
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 5,Arrival,International,28471
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,202215
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 5,Departure,International,15704
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,259567
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 6,Arrival,International,55198
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,255800
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 6,Departure,International,65321
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,188383
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 7,Arrival,International,42337
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,210580
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 7,Departure,International,40194
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,116332
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3432
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,121349
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Terminal 8,Departure,International,3323
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5147
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,291436
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4518
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,276977
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Imperial Terminal,Arrival,Domestic,116
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,80265
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,79611
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,419621
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,422985
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,28602
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 2,Arrival,International,172925
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,28779
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 2,Departure,International,170885
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,177304
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,180480
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 3,Departure,International,16888
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,361156
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 4,Arrival,International,5228
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,369653
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 4,Departure,International,37029
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,276472
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 5,Arrival,International,41176
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,281710
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 5,Departure,International,21249
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,327752
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 6,Arrival,International,57080
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,321763
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 6,Departure,International,75045
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,257831
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 7,Arrival,International,55586
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,295073
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 7,Departure,International,51824
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,106319
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3679
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,107813
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Terminal 8,Departure,International,3845
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5987
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,377874
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7619
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,318299
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,76108
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,1061
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,74560
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,805
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,394326
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,395739
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,28395
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Arrival,International,174074
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,27695
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 2,Departure,International,173088
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,182605
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,188708
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 3,Departure,International,18201
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,366475
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,362869
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 4,Departure,International,33184
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,263748
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Arrival,International,43521
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,284807
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 5,Departure,International,15982
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,305872
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Arrival,International,50990
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,287458
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 6,Departure,International,70690
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,230589
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Arrival,International,48662
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,240173
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 7,Departure,International,43449
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,101939
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3085
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,100515
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Terminal 8,Departure,International,4336
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6959
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,385170
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8147
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,316512
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,79832
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,7
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,76786
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,17
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,427904
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,418179
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,32884
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Arrival,International,185517
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,32629
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 2,Departure,International,196840
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,231154
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,232916
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 3,Departure,International,19567
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,375711
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Arrival,International,4295
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,368590
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 4,Departure,International,42381
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,284547
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Arrival,International,46668
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,287029
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 5,Departure,International,21068
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,286715
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Arrival,International,48809
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,287854
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 6,Departure,International,70252
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,259811
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Arrival,International,51121
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,270227
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 7,Departure,International,50319
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,119773
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Arrival,International,3036
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,121530
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Terminal 8,Departure,International,4685
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,7755
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,391031
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8988
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,367529
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,84206
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,14
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,82885
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,443289
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,441462
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,41801
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Arrival,International,206400
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Departure,Domestic,43449
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 2,Departure,International,222091
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 3,Arrival,Domestic,253345
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 3,Departure,Domestic,255154
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 3,Departure,International,19425
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Arrival,Domestic,385211
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Arrival,International,4630
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Departure,Domestic,387767
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 4,Departure,International,38487
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Arrival,Domestic,318739
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Arrival,International,28789
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Departure,Domestic,333553
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 5,Departure,International,22765
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Arrival,Domestic,283987
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Arrival,International,48860
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Departure,Domestic,264916
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 6,Departure,International,72383
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Arrival,Domestic,292931
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Arrival,International,52232
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Departure,Domestic,313288
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 7,Departure,International,50258
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Arrival,Domestic,131788
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Arrival,International,2761
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Departure,Domestic,131149
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Terminal 8,Departure,International,5173
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8695
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,449595
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,9890
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Tom Bradley International Terminal,Departure,International,383146
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Arrival,Domestic,89430
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Arrival,International,373
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Departure,Domestic,86564
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Misc. Terminal,Departure,International,1
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 1,Arrival,Domestic,440242
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 1,Departure,Domestic,439121
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Terminal 2,Arrival,Domestic,48889
